Date,oil Price,Usd,Kospi,gold,open,high,low,close,volume,value
2023-06-05,77.09,1306.06,2617.43,1962.3,35894000,35896000,33825000,34298000,6815.0631245,2.37E+11
2023-06-06,75.46,1301.08,,1978,34299000,35993000,33580000,35852000,5402.9956914,1.87E+11
2023-06-07,76.03,1299.61,2623.46,1980,35855000,35993000,34797000,34952000,4520.0549103,1.60E+11
2023-06-08,76.55,1308.66,2609.21,1956.2,34953000,35416000,34802000,34996000,2370.3199507,83003582915
2023-06-09,75.85,1296.59,2624.15,1980.5,34996000,35161000,34802000,34865000,2335.6927028,81645858995
2023-06-10,,,,,34865000,34914000,33842000,34372000,6040.9287154,2.07E+11
2023-06-11,,,,,34370000,34639000,34016000,34345000,1754.2731095,60157124443
2023-06-12,72.96,1287.69,2647.49,1975.6,34345000,34480000,33950000,34059000,2362.4045611,80694211076
2023-06-13,73.06,1284.86,2644.43,1971.4,34059000,34479000,33808000,33913000,3607.8185126,1.23E+11
2023-06-14,74.84,1268.02,2640.81,1957.2,33913000,34119000,32779000,33007000,4128.4908743,1.38E+11
2023-06-15,74.2,1274.39,2629.24,1948.8,33007000,33618000,32510000,33449000,3841.6644253,1.27E+11
2023-06-16,75.89,1270.4,2623.57,1961.3,33449000,34758000,33121000,34501000,3402.6450261,1.15E+11
2023-06-17,,,,,34515000,35080000,34320000,34780000,2597.6364995,90252767869
2023-06-18,,,,1970.85,34780000,34942000,34463000,34466000,1583.1396507,54970891902
2023-06-19,76.45,1277.24,2618.06,1969.55,34466000,35375000,34455000,35092000,2502.2011319,87104793340
2023-06-20,76.85,1283.26,2602.83,1961.7,35095000,37100000,35000000,36946000,5488.6384904,1.97E+11
2023-06-21,77.24,1288.74,2599.19,1939.5,36955000,40100000,36870000,39135000,10873.384402,4.19E+11
2023-06-22,76.83,1288.74,2575.65,1935.9,39135000,39861000,38901000,39125000,6599.2305456,2.60E+11
2023-06-23,74.14,1298.59,2599.04,1915,39125000,41388000,39111000,40651000,8004.8193395,3.23E+11
2023-06-24,,,,,40651000,40931000,40383000,40659000,3933.8256022,1.60E+11
2023-06-25,,,,,40659000,41399000,40197000,40352000,4478.466286,1.83E+11
2023-06-26,74.65,1308.74,2568.65,1926.4,40352000,40599000,39555000,40077000,4959.92503,1.99E+11
2023-06-27,75.15,1305.42,2581.02,1927.4,40094000,40950000,39963000,40585000,4130.9026587,1.67E+11
2023-06-28,74.38,1299.48,2590.52,1915.2,40587000,40629000,39966000,40020000,2988.7578237,1.20E+11
2023-06-29,74.34,1309.31,2564.02,1916.5,40017000,41048000,39997000,40583000,3490.4882646,1.42E+11
2023-06-30,76.14,1323.18,2558.43,1916.4,40583000,41569000,39500000,40547000,8585.5438621,3.49E+11
2023-07-01,,,,,40547000,40877000,40391000,40691000,2709.9370877,1.10E+11
2023-07-02,,,,,40712000,40875000,40250000,40652000,2235.2686985,90738583549
2023-07-03,76.12,1316.97,2580.89,1927.8,40652000,41377000,40470000,41200000,3276.8579126,1.34E+11
2023-07-04,76.18,1304.66,2604.72,1928.85,41200000,41388000,40540000,40610000,3230.3321339,1.32E+11
2023-07-05,76.61,1294.81,2593.47,1929.1,40610000,40775000,39801000,40385000,3595.751886,1.45E+11
2023-07-06,77.56,1304,2574.75,1922.4,40385000,41500000,39838000,39860000,5759.5913,2.34E+11
2023-07-07,78.43,1309.46,2547.41,1916.6,39864000,40330000,39676000,40240000,2687.6157984,1.08E+11
2023-07-08,,,,,40241000,40253000,39920000,40153000,1299.8496374,52108582786
2023-07-09,,,,,40154000,40302000,39770000,39832000,1485.2701262,59452578236
2023-07-10,79.09,1299.1,2528.08,1930.7,39839000,40784000,39666000,40050000,2829.6229095,1.13E+11
2023-07-11,79.68,1299.8,2538.84,1930.8,40060000,40387000,39946000,40117000,2541.0572937,1.02E+11
2023-07-12,80.64,1291.87,2557.61,1938,40117000,40600000,39751000,39804000,3241.640081,1.30E+11
2023-07-13,81.53,1274.8,2589.89,1962.7,39803000,40456000,39356000,40112000,7976.0113939,3.18E+11
2023-07-14,82.06,1267.16,2607.47,1965.2,40101000,40220000,38710000,39092000,5755.4612368,2.28E+11
2023-07-15,,,,,39092000,39144000,38786000,38889000,2903.6580126,1.13E+11
2023-07-16,,,,,38889000,39153000,38687000,38933000,2022.7736842,78716573653
2023-07-17,80.05,1269.32,2617.67,1958.6,38946000,39022000,38350000,38742000,2582.3955049,1.00E+11
2023-07-18,80.33,1263.72,2624.59,1958.3,38761000,38828000,38098000,38401000,2601.55599,99975576153
2023-07-19,81.46,1265.31,2622.24,1982.5,38402000,38850000,38300000,38323000,2432.7467815,93724792758
2023-07-20,81.28,1267.94,2595.38,1980,38322000,39100000,38316000,38567000,3246.5405229,1.26E+11
2023-07-21,81.99,1277.13,2581.06,1972.1,38567000,38908000,38530000,38829000,2103.1394117,81362364430
2023-07-22,,,,,38838000,38934000,38600000,38776000,1447.0783908,56067219917
2023-07-23,,,,,38759000,39220000,38625000,38945000,2211.1492726,85916107564
2023-07-24,83.19,1286.65,2608.47,1983.2,38944000,39019000,37700000,37892000,4398.3141201,1.68E+11
2023-07-25,84.64,1280.88,2643.35,1976.1,37892000,38116000,37626000,37910000,2433.9221882,92057859896
2023-07-26,84.82,1276.58,2638.76,1985.9,37910000,38300000,37700000,37918000,2477.2628933,93970927660
2023-07-27,84.88,1271.42,2599.82,1991.8,37918000,38299000,37841000,37874000,3271.7265572,1.25E+11
2023-07-28,85.37,1284.17,2593.67,1985.3,37877000,38200000,37704000,37932000,2964.5947422,1.12E+11
2023-07-29,,,,,37932000,38052000,37879000,37901000,1180.6781332,44801815216
2023-07-30,,,,,37901000,38150000,37762000,37850000,2378.1766189,90157027232
2023-07-31,86.45,1273.33,2628.87,1997.9,37850000,38139000,37805000,37929000,2383.0101258,90563421409
2023-08-01,86.63,1278.28,2644.34,2004.2,37928000,38684000,37510000,38642000,3035.900693,1.15E+11
2023-08-02,86.69,1289.4,2651.53,1988.9,38642000,39131000,38142000,38358000,3344.799977,1.29E+11
2023-08-03,85.5,1299.47,2624.76,1970.8,38358000,38800000,38215000,38436000,2032.7356996,78153136650
2023-08-04,87.98,1299.93,2606.17,1969.6,38436000,38715000,38250000,38492000,2256.9466739,87010045474
2023-08-05,,,,,38493000,38590000,38341000,38474000,2113.6967753,81362884396
2023-08-06,,,,,38476000,38788000,38432000,38605000,3520.8696838,1.36E+11
2023-08-07,88.25,1304.29,2591.58,1977.6,38605000,38809000,38081000,38622000,7095.4163146,2.73E+11
2023-08-08,87.61,1307.93,2598.29,1971.5,38622000,39580000,38570000,39437000,3956.6831546,1.54E+11
2023-08-09,88.2,1317.02,2580.6,1959.3,39437000,39850000,39076000,39209000,3299.5686753,1.30E+11
2023-08-10,89.75,1313.1,2592.4,1947.7,39209000,39397000,39010000,39119000,2713.9455316,1.06E+11
2023-08-11,88.97,1318.14,2611.25,1944.9,39119000,39410000,39050000,39233000,1877.9121036,73582617605
2023-08-12,,,,,39233000,39316000,39099000,39283000,1450.6799782,56930932272
2023-08-13,,,,,39283000,39330000,39101000,39118000,1323.8730857,51963334856
2023-08-14,88.66,1330.6,2586.51,1945.6,39118000,39640000,38895000,39288000,2247.9987482,88257787754
2023-08-15,87.82,1337.94,,1939.4,39288000,39668000,39275000,39404000,3383.2358416,1.34E+11
2023-08-16,86.96,1336.87,2550.13,1933.1,39404000,39600000,39001000,39001000,4144.9313256,1.63E+11
2023-08-17,86.17,1341.94,2512.92,1922.4,39001000,39092000,36261000,36588000,9224.2347946,3.48E+11
2023-08-18,86.46,1339.76,2495.18,1919.2,36588000,36848000,35384000,35890000,9256.7523464,3.34E+11
2023-08-19,,,,,35899000,36240000,35587000,36056000,2670.316058,95846647159
2023-08-20,,,,,36071000,36225000,35754000,35949000,1654.9369376,59546393016
2023-08-21,87.58,1340.17,2511.7,1918.4,35946000,35967000,35500000,35769000,2142.9996062,76516804611
2023-08-22,86.51,1340.04,2528.39,1924,35769000,35877000,35150000,35684000,2434.3742602,86694305846
2023-08-23,85.84,1340.81,2510,1926.8,35686000,36350000,35320000,35941000,2242.666454,80152294407
2023-08-24,85.71,1327.92,2531.78,1944.9,35941000,36056000,35330000,35635000,1899.0199371,67798438137
2023-08-25,86.89,1328.34,2505.39,1944.9,35646000,35797000,35200000,35479000,2117.114615,75050156287
2023-08-26,,,,,35479000,35564000,35385000,35398000,672.27237906,23834379919
2023-08-27,,,,,35400000,35553000,35374000,35402000,845.25346452,29946645613
2023-08-28,87.1,1324.57,2534.42,1944,35400000,35544000,35050000,35335000,1815.4905778,64012919015
2023-08-29,87.09,1324.21,2550.76,1948.1,35335000,37932000,35138000,37445000,6996.5792783,2.57E+11
2023-08-30,87.76,1318.6,2575.42,1966,37441000,37568000,36760000,37109000,4503.9182536,1.67E+11
2023-08-31,88.44,1323.79,2564.45,1970.2,37110000,37500000,35400000,35502000,5086.6186881,1.86E+11
2023-09-01,89.66,1325.46,2551.93,1966.4,35502000,35695000,35000000,35350000,5520.9461603,1.95E+11
2023-09-02,,,,,35350000,35570000,35006000,35204000,6333.5430652,2.23E+11
2023-09-03,,,,1966.4,35204000,35444000,35105000,35308000,2810.799368,99038833088
2023-09-04,91.27,1318.45,2566.93,1966.6,35312000,35350000,34863000,35011000,3280.5076773,1.15E+11
2023-09-05,91.44,1318.41,2578.91,1966.7,35035000,35207000,34791000,35056000,3025.8936234,1.06E+11
2023-09-06,92.3,1329.95,2577.41,1951.5,35054000,35310000,34730000,35029000,2111.4998142,73930132719
2023-09-07,92.97,1334.53,2554.87,1942.2,35025000,35864000,34903000,35615000,1985.8000762,70004865290
2023-09-08,92.84,1334.78,2546.07,1943.8,35644000,35823000,35020000,35295000,2600.3671822,92224176187
2023-09-09,,,,,35295000,35314000,35150000,35280000,1238.2786338,43632447690
2023-09-10,,,,,35280000,35450000,35030000,35196000,1767.3326868,62283181152
2023-09-11,93.12,1336.34,2549.88,1943.3,35196000,35256000,34100000,34327000,3912.7093009,1.36E+11
2023-09-12,94.09,1326.05,2566.42,1945.6,34330000,35861000,34286000,35077000,4685.1136688,1.65E+11
2023-09-13,95.1,1326.72,2536.22,1935.2,35076000,35749000,35000000,35497000,3451.7000296,1.22E+11
2023-09-14,95.7,1328.2,2544.89,1930.7,35499000,36310000,35408000,35889000,3742.6123548,1.34E+11
2023-09-15,96.87,1330.02,2574.98,1932.5,35872000,36193000,35547000,35928000,3336.8875551,1.20E+11
2023-09-16,,,,,35907000,36051000,35800000,35938000,2192.8851249,78755069543
2023-09-17,,,,,35939000,35996000,35650000,35758000,2014.7440925,72102028929
2023-09-18,96.93,1329.42,2588.69,1945.7,35758000,36801000,35658000,36000000,3943.4175099,1.43E+11
2023-09-19,97,1324.05,2579.36,1955.3,36000000,36820000,35750000,36500000,3097.7485051,1.12E+11
2023-09-20,95.82,1328.99,2556.55,1953,36509000,36743000,36150000,36501000,2853.8817031,1.04E+11
2023-09-21,95.01,1333.44,2544.81,1952,36502000,36659000,35818000,36012000,3438.8386991,1.25E+11
2023-09-22,95.73,1339.57,2491.45,1939.6,35989000,36129000,35900000,35952000,2075.6545966,74758845754
2023-09-23,,,,,35964000,36019000,35901000,35960000,999.55399584,35937760416
2023-09-24,,,,,35951000,36100000,35500000,35534000,1635.89364,58720732365
2023-09-25,95.31,1335.56,2504.1,1944.7,35530000,35701000,35176000,35491000,2877.482697,1.02E+11
2023-09-26,94.47,1339.69,2493.64,1935.1,35497000,35805000,35428000,35566000,2209.875078,78730861955
2023-09-27,97.08,1354.1,2447.99,1918.8,35566000,36485000,35560000,35982000,3281.1465166,1.18E+11
2023-09-28,97.48,1355.47,,1893.3,35979000,36999000,35933000,36596000,2834.0626756,1.03E+11
2023-09-29,96.35,1350.56,,1882.3,36596000,36868000,36260000,36444000,1841.5870636,67355567372
2023-09-30,,,,,36444000,36740000,36404000,36600000,1372.4161525,50218206635
2023-10-01,,,,,36614000,37817000,36555000,37789000,2733.2225243,1.01E+11
2023-10-02,95.02,1352.65,,1864.4,37788000,38720000,37200000,37424000,4894.7863443,1.86E+11
2023-10-03,93.59,1357.14,,1844.9,37424000,37791000,37012000,37197000,2600.0823571,97326904657
2023-10-04,92.38,1362.05,2435.78,1838.7,37198000,37740000,37036000,37595000,2387.1119669,89233400444
2023-10-05,88.54,1352.55,2423.35,1837.6,37592000,38096000,37240000,37258000,2329.6156246,87537921532
2023-10-06,87.33,1346.34,2408.81,1834.3,37258000,38124000,37050000,37798000,2400.327927,90184643588
2023-10-07,,,,,37798000,37997000,37725000,37902000,1006.0876418,38115140032
2023-10-08,,,,,37902000,38109000,37587000,37929000,1880.6423893,71305648927
2023-10-09,90.01,1344.51,,1861,37929000,38047000,37237000,37595000,3186.8754052,1.20E+11
2023-10-10,90.8,1347.67,2436.58,1875.4,37595000,37810000,37262000,37336000,2088.5964674,78432728980
2023-10-11,89.89,1342.62,2436.52,1873.7,37323000,37403000,36291000,36671000,3302.2481645,1.22E+11
2023-10-12,89.43,1339.54,2465.19,1888.1,36671000,36880000,36408000,36750000,1763.2654961,64503382511
2023-10-13,91.62,1349.4,2460.85,1881.7,36750000,37193000,36724000,36968000,1756.990238,64841512795
2023-10-14,,,,,36968000,37156000,36700000,36790000,1222.0653392,45151269086
2023-10-15,,,,,36790000,37189000,36659000,37086000,1648.5677104,60732500501
2023-10-16,93.23,1353.08,2442.43,1941.3,37087000,40700000,37000000,38697000,9125.6095245,3.52E+11
2023-10-17,92.65,1348.25,2454.14,1933.3,38686000,38947000,38156000,38652000,3189.767738,1.23E+11
2023-10-18,94.46,1353.55,2452.05,1936.7,38652000,39380000,38479000,38710000,2698.7541304,1.05E+11
2023-10-19,93.63,1355.48,2431.92,1960.1,38672000,39250000,38550000,39000000,4211.2704053,1.64E+11
2023-10-20,95.72,1357.11,2391.54,1988,39000000,40700000,38820000,40250000,6455.8337643,2.58E+11
2023-10-21,,,,,40250000,40745000,39975000,40400000,2554.6280708,1.03E+11
2023-10-22,,,,,40406000,40736000,40117000,40354000,2733.2387621,1.10E+11
2023-10-23,94.29,1350.34,2370.07,1977.9,40354000,45165000,40307000,44179000,11111.916397,4.71E+11
2023-10-24,91.29,1343.69,2371.55,1975.1,44179000,47459000,43820000,45599000,17112.176953,7.84E+11
2023-10-25,90.83,1344.34,2389.23,1972,45593000,47355000,45556000,46484000,7593.9689569,3.52E+11
2023-10-26,91.68,1352.9,2325.82,1981.6,46485000,47093000,45631000,46141000,6702.7420508,3.11E+11
2023-10-27,91.6,1353.57,2311.59,1987.5,46140000,46205000,45450000,45980000,3075.957921,1.41E+11
2023-10-28,,,,,45980000,46780000,45955000,46314000,2191.5568209,1.02E+11
2023-10-29,,,,,46316000,47028000,46285000,46825000,2408.9952689,1.12E+11
2023-10-30,91.1,1357.05,2292.34,2013.5,46825000,47215000,46417000,46732000,4138.817268,1.94E+11
2023-10-31,90.06,1346.49,2318.39,2005.6,46734000,47050000,46302000,47030000,4120.3851524,1.92E+11
2023-11-01,88.54,1353.15,2292.89,1993.3,47030000,48165000,46720000,48079000,6327.3317411,2.99E+11
2023-11-02,89.08,1348.82,2334.96,1992,48100000,48661000,46732000,47516000,5972.0703977,2.85E+11
2023-11-03,89.78,1334.33,2365.59,1993.5,47524000,47524000,46203000,46676000,4936.1706412,2.30E+11
2023-11-04,,,,,46675000,47246000,46473000,47050000,2806.9185655,1.31E+11
2023-11-05,,,,,47052000,47500000,46670000,47056000,3392.8399816,1.60E+11
2023-11-06,88.86,1307.95,2399.8,1999.4,47056000,47197000,46471000,46781000,3504.6971033,1.64E+11
2023-11-07,86.5,1299.31,2476.35,1984.8,46781000,47696000,46300000,47301000,3939.2516709,1.84E+11
2023-11-08,84.27,1304.95,2460.22,1975.3,47301000,47900000,46927000,47458000,2949.2577895,1.39E+11
2023-11-09,83.22,1309.11,2425.93,1955.5,47457000,50278000,47401000,49400000,11141.961006,5.46E+11
2023-11-10,83.71,1318.27,2406.4,1964.1,49400000,50215000,48759000,50030000,6043.1436245,3.00E+11
2023-11-11,,,,,50030000,50100000,49230000,49629000,3533.8563857,1.75E+11
2023-11-12,,,,,49629000,49929000,49141000,49418000,3274.7534793,1.62E+11
2023-11-13,84.08,1318.1,2431.24,1943.4,49418000,49803000,49000000,49154000,3616.1684786,1.79E+11
2023-11-14,85.47,1319.47,2424.93,1950.3,49151000,49633000,47524000,47969000,5902.6341,2.88E+11
2023-11-15,84.82,1305.1,2482.21,1966.9,47969000,50552000,47018000,50457000,6306.6375281,3.07E+11
2023-11-16,82.22,1305.11,2483.48,1963,50463000,50652000,48115000,48868000,5432.8896593,2.69E+11
2023-11-17,81.08,1292.84,2477.43,1984.2,48878000,49501000,48552000,49390000,3480.161454,1.71E+11
2023-11-18,,,,,49390000,49507000,48862000,49165000,1849.641179,90867746692
2023-11-19,,,,,49190000,49999000,49000000,49800000,2013.8989651,99286328889
2023-11-20,84.44,1295.75,2464.72,1997.9,49800000,50305000,49283000,50170000,3173.0918678,1.58E+11
2023-11-21,84.75,1288.51,2504.7,1994.1,50170000,50389000,48510000,48510000,5154.0749487,2.56E+11
2023-11-22,84.46,1296.03,2493.17,2010.4,48521000,50499000,48391000,50042000,4203.0571803,2.08E+11
2023-11-23,83.78,1300.78,2515.83,1991.6,50050000,50253000,49500000,49929000,2375.3709791,1.19E+11
2023-11-24,84.16,1301.22,2517.88,2002.5,49936000,51323000,49888000,50601000,3684.1310363,1.86E+11
2023-11-25,,,,,50606000,50802000,50307000,50533000,1735.6415912,87821072936
2023-11-26,,,,,50533000,50610000,50019000,50210000,1931.4072961,97182147446
2023-11-27,82.75,1301.95,2501.83,2012.9,50210000,50446000,49500000,50275000,2967.2341317,1.48E+11
2023-11-28,83.4,1298.41,2506.14,2025,50274000,51095000,49550000,50576000,3070.1858027,1.54E+11
2023-11-29,83.89,1288.35,2518.8,2062,50576000,51250000,50419000,50720000,2831.0255202,1.44E+11
2023-11-30,85,1290.66,2512.11,2065.4,50720000,50963000,50445000,50586000,2773.4807392,1.40E+11
2023-12-01,82.54,1300.91,2520.49,2056.5,50601000,52000000,50500000,51709000,4022.0393335,2.07E+11
2023-12-02,,,,,51710000,52833000,51645000,52603000,2689.1169084,1.40E+11
2023-12-03,,,,,52615000,53864000,52531000,53700000,3551.8545017,1.88E+11
2023-12-04,79.63,1293.95,2522.22,2094.4,53761000,57337000,53690000,56920000,11395.02752,6.35E+11
2023-12-05,79.96,1310.67,2507.45,2049,56922000,60769000,56000000,60227000,9996.2527121,5.81E+11
2023-12-06,78.26,1313.69,2503.57,2037.8,60230000,61312000,59572000,60314000,8840.7099095,5.34E+11
2023-12-07,76.37,1315.44,2493.14,2043.4,60295000,60958000,58555000,59250000,8318.9247568,4.97E+11
2023-12-08,77.42,1314.09,2510.24,2045.7,59237000,60753000,58750000,60142000,5252.1332022,3.13E+11
2023-12-09,,,,,60148000,60395000,59680000,60082000,3528.907593,2.12E+11
2023-12-10,,,,,60082000,60277000,59563000,59835000,2575.2947112,1.55E+11
2023-12-11,77.93,1316.1,2524.79,2020,59834000,59918000,55460000,56950000,11981.700488,6.91E+11
2023-12-12,77.01,1316.73,2535.11,1989,56950000,58780000,56654000,57605000,8005.1399304,4.61E+11
2023-12-13,73.91,1312.48,2531.23,1985.5,57605000,59924000,56500000,59056000,5623.2041578,3.26E+11
2023-12-14,76.77,1305.96,2547.74,2031.6,59056000,59500000,58002000,58735000,4548.1481308,2.67E+11
2023-12-15,78.03,1289.95,2558.44,2038,58727000,58973000,57632000,58028000,3771.6172497,2.20E+11
2023-12-16,,,,,58020000,58562000,57574000,57935000,2546.6025546,1.48E+11
2023-12-17,,,,,57928000,58017000,56700000,56710000,3121.9816112,1.79E+11
2023-12-18,78.47,1302.1,2568.77,2023.7,56710000,58184000,55002000,58130000,9358.5182927,5.27E+11
2023-12-19,79.19,1303.94,2564.81,2031,58099000,58944000,57260000,57845000,4742.2058516,2.76E+11
2023-12-20,81.24,1300.84,2586.99,2043.5,57840000,59873000,57580000,59351000,6248.3773626,3.67E+11
2023-12-21,80.84,1303.31,2598.37,2034.7,59350000,60000000,58924000,59479000,4490.2979843,2.67E+11
2023-12-22,81.23,1296.95,2617.72,2051.5,59479000,60419000,59094000,59532000,4790.3851397,2.86E+11
2023-12-23,,,,,59532000,59700000,59000000,59250000,2340.1084496,1.39E+11
2023-12-24,,,,,59249000,59600000,58000000,58002000,3729.3335802,2.20E+11
2023-12-25,,1298.72,,2065.3,58002000,58659000,57464000,58042000,4687.2088918,2.72E+11
2023-12-26,80.71,1296.39,2609.44,2056.3,58042000,58140000,56349000,57032000,4735.2302558,2.71E+11
2023-12-27,81.82,1295.85,2599.35,2068,57032000,58212000,56349000,57920000,3965.8428233,2.27E+11
2023-12-28,80.31,1294.02,2616.27,2089.5,57920000,58468000,56700000,56907000,3958.8167363,2.27E+11
2023-12-29,78.44,1289.88,,2076.1,56904000,57300000,56000000,56450000,4273.2707178,2.42E+11
2023-12-30,,,,,56450000,57150000,56101000,56639000,2301.7248293,1.30E+11
2023-12-31,,,,,56639000,57437000,56452000,57047000,2308.3831602,1.32E+11
2024-01-01,,1294.8,,2071.75,57045000,58847000,57045000,58839000,3165.3209291,1.82E+11
2024-01-02,78.36,1293.3,2645.47,2072.7,58839000,60997000,58814000,60206000,8221.1986837,4.95E+11
2024-01-03,76.81,1310.95,2643.54,2067.9,60205000,60799000,54346000,58581000,16310.306926,9.46E+11
